,y1_countyname,y1_state,y2_countyname,y2_state,n2_outflow,agi_perThou_outflow,agi_outflow,yr_range,year1,year2,mig_direction2,unique_tag,secondary_county
203312,DeKalb County,GA,Montgomery County,MD,123,4736,4736000,1718,2017,2018,outflow,DeKalb County-Montgomery County-MD-1718,"Montgomery County, MD"
203313,DeKalb County,GA,Prince George's County,MD,118,2313,2313000,1718,2017,2018,outflow,DeKalb County-Prince George's County-MD-1718,"Prince George's County, MD"
203314,DeKalb County,GA,Queens County,NY,104,2007,2007000,1718,2017,2018,outflow,DeKalb County-Queens County-NY-1718,"Queens County, NY"
203315,DeKalb County,GA,Knox County,TN,126,3460,3460000,1718,2017,2018,outflow,DeKalb County-Knox County-TN-1718,"Knox County, TN"
203316,DeKalb County,GA,Travis County,TX,90,3318,3318000,1718,2017,2018,outflow,DeKalb County-Travis County-TX-1718,"Travis County, TX"
203317,DeKalb County,GA,Carroll County,GA,105,1937,1937000,1718,2017,2018,outflow,DeKalb County-Carroll County-GA-1718,"Carroll County, GA"
203318,DeKalb County,GA,Wayne County,MI,124,1638,1638000,1718,2017,2018,outflow,DeKalb County-Wayne County-MI-1718,"Wayne County, MI"
203319,DeKalb County,GA,Buncombe County,NC,92,7226,7226000,1718,2017,2018,outflow,DeKalb County-Buncombe County-NC-1718,"Buncombe County, NC"
203320,DeKalb County,GA,Richland County,SC,98,2213,2213000,1718,2017,2018,outflow,DeKalb County-Richland County-SC-1718,"Richland County, SC"
203321,DeKalb County,GA,Fairfax County,VA,98,4830,4830000,1718,2017,2018,outflow,DeKalb County-Fairfax County-VA-1718,"Fairfax County, VA"
203322,DeKalb County,GA,Allegheny County,PA,121,3750,3750000,1718,2017,2018,outflow,DeKalb County-Allegheny County-PA-1718,"Allegheny County, PA"
203323,DeKalb County,GA,Hamilton County,TN,103,3895,3895000,1718,2017,2018,outflow,DeKalb County-Hamilton County-TN-1718,"Hamilton County, TN"
203324,DeKalb County,GA,Spalding County,GA,114,2306,2306000,1718,2017,2018,outflow,DeKalb County-Spalding County-GA-1718,"Spalding County, GA"
203325,DeKalb County,GA,Middlesex County,MA,93,3357,3357000,1718,2017,2018,outflow,DeKalb County-Middlesex County-MA-1718,"Middlesex County, MA"
203326,DeKalb County,GA,Hennepin County,MN,97,3134,3134000,1718,2017,2018,outflow,DeKalb County-Hennepin County-MN-1718,"Hennepin County, MN"
203327,DeKalb County,GA,Cuyahoga County,OH,115,2773,2773000,1718,2017,2018,outflow,DeKalb County-Cuyahoga County-OH-1718,"Cuyahoga County, OH"
203328,DeKalb County,GA,Greenville County,SC,83,3175,3175000,1718,2017,2018,outflow,DeKalb County-Greenville County-SC-1718,"Greenville County, SC"
203329,DeKalb County,GA,Orange County,CA,106,6048,6048000,1718,2017,2018,outflow,DeKalb County-Orange County-CA-1718,"Orange County, CA"
203330,DeKalb County,GA,Hamilton County,OH,115,2623,2623000,1718,2017,2018,outflow,DeKalb County-Hamilton County-OH-1718,"Hamilton County, OH"
203331,DeKalb County,GA,San Francisco County,CA,64,4192,4192000,1718,2017,2018,outflow,DeKalb County-San Francisco County-CA-1718,"San Francisco County, CA"
203332,DeKalb County,GA,Jefferson County,KY,131,2850,2850000,1718,2017,2018,outflow,DeKalb County-Jefferson County-KY-1718,"Jefferson County, KY"
203333,DeKalb County,GA,Houston County,GA,89,1878,1878000,1718,2017,2018,outflow,DeKalb County-Houston County-GA-1718,"Houston County, GA"
203334,DeKalb County,GA,Guilford County,NC,91,2521,2521000,1718,2017,2018,outflow,DeKalb County-Guilford County-NC-1718,"Guilford County, NC"
203335,DeKalb County,GA,Durham County,NC,69,3365,3365000,1718,2017,2018,outflow,DeKalb County-Durham County-NC-1718,"Durham County, NC"
203336,DeKalb County,GA,Alameda County,CA,71,3342,3342000,1718,2017,2018,outflow,DeKalb County-Alameda County-CA-1718,"Alameda County, CA"
203337,DeKalb County,GA,Orleans Parish,LA,77,2266,2266000,1718,2017,2018,outflow,DeKalb County-Orleans Parish-LA-1718,"Orleans Parish, LA"
203338,DeKalb County,GA,Arapahoe County,CO,70,2330,2330000,1718,2017,2018,outflow,DeKalb County-Arapahoe County-CO-1718,"Arapahoe County, CO"
203339,DeKalb County,GA,Suffolk County,MA,70,3503,3503000,1718,2017,2018,outflow,DeKalb County-Suffolk County-MA-1718,"Suffolk County, MA"
203340,DeKalb County,GA,Bronx County,NY,79,1137,1137000,1718,2017,2018,outflow,DeKalb County-Bronx County-NY-1718,"Bronx County, NY"
203341,DeKalb County,GA,Madison County,AL,84,1784,1784000,1718,2017,2018,outflow,DeKalb County-Madison County-AL-1718,"Madison County, AL"
203342,DeKalb County,GA,Columbia County,GA,79,2145,2145000,1718,2017,2018,outflow,DeKalb County-Columbia County-GA-1718,"Columbia County, GA"
203343,DeKalb County,GA,Jackson County,GA,73,2327,2327000,1718,2017,2018,outflow,DeKalb County-Jackson County-GA-1718,"Jackson County, GA"
203344,DeKalb County,GA,Milwaukee County,WI,88,1399,1399000,1718,2017,2018,outflow,DeKalb County-Milwaukee County-WI-1718,"Milwaukee County, WI"
203345,DeKalb County,GA,Bartow County,GA,64,1663,1663000,1718,2017,2018,outflow,DeKalb County-Bartow County-GA-1718,"Bartow County, GA"
